motif,motif_len,support_total,support_correct,support_incorrect,support_rate,p_correct_given_motif,p_incorrect_given_motif,baseline_correct_rate,baseline_incorrect_rate,delta_correct_vs_baseline,lift_correct,lift_incorrect,log_odds_ratio,indicator_direction,indicator_strength
apply-formula compute conclude,3,61,20,41,0.022735743570629893,0.32786885245901637,0.6721311475409836,0.45956019381289603,0.540439806187104,-0.13169134135387967,0.713440495658995,1.2436743923120408,-0.5555422557047791,failure,0.13169134135387967
apply-formula compute check-constraint,3,56,33,23,0.02087215803205367,0.5892857142857143,0.4107142857142857,0.45956019381289603,0.540439806187104,0.12972552047281827,1.2822818908585332,0.7599630541871921,0.527731543549765,success,0.12972552047281827
instantiate compute analyze,3,51,30,21,0.01900857249347745,0.5882352941176471,0.4117647058823529,0.45956019381289603,0.540439806187104,0.12867510030475104,1.2799961833881972,0.7619066937119675,0.5217645030189887,success,0.12867510030475104
apply-formula compute instantiate,3,34,20,14,0.0126723816623183,0.5882352941176471,0.4117647058823529,0.45956019381289603,0.540439806187104,0.12867510030475104,1.2799961833881972,0.7619066937119675,0.5149770899705218,success,0.12867510030475104
apply-formula instantiate compute,3,131,77,54,0.048825941110696984,0.5877862595419847,0.4122137404580153,0.45956019381289603,0.540439806187104,0.12822606572908868,1.279019087065,0.7627375625164518,0.5406481384038404,success,0.12822606572908868
compute instantiate compute,3,174,102,72,0.06485277674245248,0.5862068965517241,0.41379310344827586,0.45956019381289603,0.540439806187104,0.12664670273882805,1.275582403445479,0.7656599286563615,0.5437280021080932,success,0.12664670273882805
apply_formula simplify,2,63,21,42,0.02348117778606038,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.5316101762919649,failure,0.12622686047956272
substitute substitute,2,33,11,22,0.012299664554603056,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.5154412735193693,failure,0.12622686047956272
compute compute check_constraint,3,30,10,20,0.011181513231457324,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.5127411993734463,failure,0.12622686047956272
check-constraint compute check-constraint,3,30,10,20,0.011181513231457324,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.5127411993734463,failure,0.12622686047956272
check_constraint check_constraint,2,27,9,18,0.01006336190831159,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.5095903612811118,failure,0.12622686047956272
derive-intermediate apply-formula rewrite,3,24,8,16,0.008945210585165859,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.5058267849570119,failure,0.12622686047956272
rewrite derive_intermediate,2,21,7,14,0.007827059262020127,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.5012006141634637,failure,0.12622686047956272
instantiate check-constraint apply-formula,3,18,6,12,0.006708907938874394,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.495305144083737,failure,0.12622686047956272
compute check-constraint instantiate,3,18,6,12,0.006708907938874394,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.495305144083737,failure,0.12622686047956272
analyze case-split compute,3,18,6,12,0.006708907938874394,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.495305144083737,failure,0.12622686047956272
solve_equation,1,18,6,12,0.006708907938874394,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.495305144083737,failure,0.12622686047956272
compute check conclude,3,15,5,10,0.005590756615728662,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.48743080236170305,failure,0.12622686047956272
analyze analyze apply_formula,3,15,5,10,0.005590756615728662,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.48743080236170305,failure,0.12622686047956272
simplify analyze compute,3,15,5,10,0.005590756615728662,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.48743080236170305,failure,0.12622686047956272
check conclude,2,15,5,10,0.005590756615728662,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.48743080236170305,failure,0.12622686047956272
guess compute guess,3,12,4,8,0.004472605292582929,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.4762186299939893,failure,0.12622686047956272
case-split instantiate apply-formula,3,12,4,8,0.004472605292582929,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.4762186299939893,failure,0.12622686047956272
apply-formula rewrite apply-formula,3,12,4,8,0.004472605292582929,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.4762186299939893,failure,0.12622686047956272
guess compute compute,3,12,4,8,0.004472605292582929,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.4762186299939893,failure,0.12622686047956272
rewrite rewrite derive-intermediate,3,12,4,8,0.004472605292582929,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.4762186299939893,failure,0.12622686047956272
rewrite apply-formula instantiate,3,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
simplify guess compute,3,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
analyze simplify compute,3,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
apply_formula simplify instantiate,3,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
analyze derive-intermediate instantiate,3,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
guess check_constraint,2,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
check-constraint instantiate check-constraint,3,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
check-constraint compute apply-formula,3,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
analyze analyze derive-intermediate,3,9,3,6,0.003354453969437197,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.458696558331044,failure,0.12622686047956272
rewrite compute analyze,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
compute backtrack compute,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
derive_intermediate case_split instantiate,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
apply_formula simplify solve_for,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
simplify apply-formula instantiate,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
apply-formula apply-formula analyze,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
substitute simplify substitute,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
check-constraint apply-formula apply-formula,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
simplify instantiate analyze,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
simplify simplify apply_formula,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
compute compare instantiate,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
instantiate sum rewrite,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
simplify rewrite analyze,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
guess rewrite,2,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
sum compute,2,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
rewrite apply_formula rewrite,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
analyze simplify simplify,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
define define,2,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
case-split rewrite compute,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
rewrite compute derive_intermediate,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
rewrite analyze derive-intermediate,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
apply_formula rewrite apply_formula,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
instantiate derive_intermediate derive_intermediate,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
compare rewrite rewrite,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
solve_for apply_formula simplify,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
apply_formula solve_for state_relationship,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
apply-formula analyze derive-intermediate,3,6,2,4,0.0022363026462914647,0.3333333333333333,0.6666666666666666,0.45956019381289603,0.540439806187104,-0.12622686047956272,0.725331170586645,1.2335632183908045,-0.42687275804652186,failure,0.12622686047956272
